experiment_id,dataset,model_name,training_strategy,head_type,learning_rate,batch_size,weight_decay,epochs,frozen_epochs,patience,seed,epoch,phase,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,epoch_time,trainable_parameters
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,6,train_val,0.5088878942277696,82.2088888888889,99.28222222222222,0.5071478070259094,83.02,98.98,49.03976529999636,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,7,train_val,0.4900532251781887,83.0,99.34222222222222,0.4618075674057006,84.0,99.1,49.1235547000033,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,8,train_val,0.4575580672793918,84.00444444444445,99.49111111111112,0.4420934157371521,85.06,99.02,49.177528000000166,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,9,train_val,0.4308724472469754,84.97111111111111,99.52888888888889,0.5048731901168824,82.88,99.2,49.10364610000397,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,10,train_val,0.4224372691896226,85.18222222222222,99.5911111111111,0.4515670495986938,85.06,99.38,48.974036100000376,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,11,train_val,0.39576673251258,86.25111111111111,99.55333333333331,0.4284092932224274,85.2,99.24,48.94657429999643,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,12,train_val,0.3797723258071475,86.72888888888889,99.70444444444443,0.4350727120399475,85.0,99.3,49.14255720000074,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,13,train_val,0.3709548364268409,86.88,99.62222222222222,0.4447417333126068,85.28,99.26,49.010669100003724,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,14,train_val,0.3489167112986246,87.68666666666667,99.74222222222222,0.4294821172714233,85.82,99.32,49.16764640000474,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,15,train_val,0.3406581491894192,88.0111111111111,99.71333333333334,0.4436987663269043,85.14,99.2,49.15318920000573,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,16,train_val,0.3298602526611752,88.3488888888889,99.75777777777778,0.4417750998973846,85.44,99.36,48.93066430000181,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,17,train_val,0.3133510424402025,88.96,99.78888888888888,0.4266346955299377,86.26,99.36,48.984529599998496,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,18,train_val,0.3082320483101738,89.15555555555555,99.76444444444444,0.4475126984596252,85.68,99.24,49.07069520000368,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,19,train_val,0.2947343753496805,89.7,99.82,0.4410394222259521,86.42,99.22,49.11731929999951,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,20,train_val,0.2842056729210747,90.04222222222222,99.82222222222222,0.4225682856082916,86.24,99.42,49.29250260000117,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,1,train_val,1.166322349304623,59.56222222222223,94.17555555555556,0.846765132522583,71.54,97.94,49.12469569999666,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,2,train_val,0.7689633130391439,73.52666666666667,98.2,0.6634560295343399,77.2,98.6,49.068913799994334,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,3,train_val,0.6587361936516232,77.27333333333333,98.66666666666669,0.6046683741569518,79.32,98.86,49.158340200003295,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,4,train_val,0.5901349493450588,79.45777777777778,99.06,0.5977359269142151,80.1,98.96,49.05643189999682,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,5,train_val,0.5430558863110012,81.05111111111111,99.16,0.5586711116075516,81.72,99.06,49.12535360000038,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,6,train_val,0.5160663282606337,82.16,99.20444444444443,0.5525260022163391,81.5,98.84,49.21485070000199,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,7,train_val,0.4819106466823154,83.24222222222222,99.37555555555556,0.5200463014602661,82.72,99.2,48.95799289999559,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,8,train_val,0.4575015236112806,84.16666666666667,99.44888888888887,0.4875595314025879,83.66,99.4,49.076222299998335,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,9,train_val,0.4352712267239888,84.79333333333334,99.55555555555556,0.5237442114830017,82.98,99.14,49.26040089999879,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,10,train_val,0.4102587538626459,85.75777777777778,99.51777777777778,0.4786325006961822,84.14,99.3,48.85262479999801,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,11,train_val,0.3963645556343926,86.07555555555555,99.55555555555556,0.4852626080036163,83.7,99.44,49.1501264000035,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,12,train_val,0.3787496267106798,86.71333333333334,99.64666666666666,0.4907945582389831,84.06,99.22,48.882126899996365,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,13,train_val,0.3853248421351115,86.4888888888889,99.61555555555556,0.460875794506073,84.58,99.18,48.86742249999952,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,14,train_val,0.3561282173050774,87.51777777777778,99.64888888888888,0.456866052365303,85.38,99.44,49.05640619999758,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,15,train_val,0.3343125483406914,88.22888888888889,99.71777777777778,0.4646768831849098,85.86,99.42,49.13087900000392,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,16,train_val,0.3238333607567681,88.68444444444444,99.72,0.4695567306995392,84.98,99.16,49.073369800004,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,17,train_val,0.3156259206665887,88.76666666666667,99.7688888888889,0.4652703247547149,85.22,99.42,48.96879610000178,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,18,train_val,0.30603169409434,89.23555555555555,99.78222222222222,0.4753318972826004,85.38,99.16,48.84255029999622,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,19,train_val,0.2937201530244615,89.5911111111111,99.77555555555556,0.4475649996995925,86.14,99.26,48.86515220000001,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,123,20,train_val,0.2860803638458252,89.83777777777777,99.82666666666668,0.4941047775030136,85.1,99.12,50.12584780000179,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,1,train_val,1.164543132697211,59.086666666666666,94.05333333333331,0.7682608083724976,73.58,98.1,49.87106540000241,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,2,train_val,0.7596041158040364,73.88666666666667,98.13555555555556,0.6759306068897247,76.72,98.54,49.87462740000046,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,3,train_val,0.6572391612370809,77.13555555555556,98.66444444444444,0.6215203055381775,78.62,98.64,50.05724590000318,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,4,train_val,0.5899869227727255,79.62666666666667,99.00666666666666,0.5814832557678222,80.52,98.86,49.91473089999636,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,5,train_val,0.5452548183017307,81.18,99.19333333333331,0.5356428476214409,81.56,99.08,51.83756859999994,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,6,train_val,0.5185173331578573,82.03777777777778,99.20222222222222,0.5291155401706695,81.8,99.04,49.22414239999489,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,7,train_val,0.4776762373341454,83.45333333333333,99.31333333333332,0.5091869671583176,82.6,99.3,49.29564989999926,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,8,train_val,0.4537492328643799,84.21333333333334,99.40666666666668,0.4940266950845718,83.54,98.98,49.25704399999813,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,9,train_val,0.4308115037706163,84.97333333333333,99.50666666666666,0.5038574254274368,82.94,99.26,49.26642649999849,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,10,train_val,0.4076510226779514,85.75777777777778,99.56,0.4667566612482071,84.46,99.34,48.88136739999754,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,11,train_val,0.3946426024330987,86.17111111111112,99.56444444444443,0.4683690026432275,83.98,99.48,49.14546940000582,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,12,train_val,0.3780488721847534,86.73333333333333,99.64,0.4720601649403572,84.32,99.22,48.85739819999435,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,13,train_val,0.3646397480222914,87.31777777777778,99.63555555555556,0.4780174566805362,84.8,99.36,48.93504699999903,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,14,train_val,0.3534475080384148,87.64444444444445,99.64888888888888,0.4614999251127243,84.9,99.26,49.25473249999777,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,15,train_val,0.3343432094150119,88.35777777777778,99.75333333333332,0.4377923540115356,85.18,99.32,49.17342980000103,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,16,train_val,0.3196555770264731,88.83555555555556,99.73333333333332,0.4680661631807685,84.52,99.28,49.14838229999441,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,17,train_val,0.3064224819819132,89.14666666666666,99.80222222222224,0.4569164155960083,85.36,99.34,48.89487700000609,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,18,train_val,0.3010460587607489,89.47555555555556,99.78444444444445,0.4577354335188865,85.04,99.38,49.169189799999,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,19,train_val,0.2904584384070502,89.70666666666666,99.81111111111112,0.4507608186781406,86.24,99.44,48.80707580000308,11181642
cifar10_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,7,20,train_val,0.2926358719507853,89.74444444444444,99.8,0.4430189970463514,85.84,99.54,49.1532645000043,11181642
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,1,train_val,1.6342820567025078,39.83111111111111,88.42222222222222,1.4387238311767578,47.88,92.54,36.96572909999668,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,2,train_val,1.3731184743245444,50.19555555555556,93.32888888888888,1.2882995574951173,54.42,93.26,37.23615129999962,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,3,train_val,1.264925102827284,54.31111111111111,94.58222222222224,1.2186983634948731,56.04,94.68,37.22289489999821,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,4,train_val,1.197160243903266,56.77111111111111,95.30666666666669,1.1142002630233765,60.82,95.34,40.42315750000125,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,5,train_val,1.1495582394599917,58.553333333333335,95.96666666666668,1.0635012088775635,63.32,96.04,37.28775679999672,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,6,train_val,1.0967403906080455,60.64222222222222,96.10666666666668,1.0898909919738768,62.06,95.74,37.428410699998494,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,7,train_val,1.0528690827475653,62.09111111111111,96.57777777777778,1.0123838596343997,63.88,96.32,37.09447089999594,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,8,train_val,1.0190425371170044,63.52,96.77555555555556,0.975641374015808,65.24,96.56,37.70270499999606,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,9,train_val,0.9913349121517604,64.47555555555556,97.05111111111113,0.9415840250015258,66.18,97.34,37.42513119999785,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,10,train_val,0.96080723139445,65.85111111111111,97.12222222222222,0.9462987585067748,66.38,96.92,38.14497090000077,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,11,train_val,0.9302401871363322,66.80444444444444,97.44666666666669,0.932383998298645,67.8,97.4,37.051939400000265,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,12,train_val,0.9059223382631938,67.59777777777778,97.68666666666668,0.8823098571777344,69.76,97.48,37.401112299994566,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,13,train_val,0.8796144945144654,68.64888888888889,97.7688888888889,0.8677269943237305,69.56,97.52,36.856566100002965,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,14,train_val,0.8595115430831909,69.46,97.9,0.848695213508606,70.12,97.72,36.8009613999966,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,15,train_val,0.834790333059099,70.36222222222223,97.96888888888888,0.8534505882263184,69.88,97.62,37.01583969999774,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,16,train_val,0.8128387364387513,70.96222222222222,98.19555555555556,0.8514458745956421,70.4,97.66,36.659651800000574,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,17,train_val,0.7905728898684183,71.9088888888889,98.30666666666669,0.8346944498062134,71.16,97.6,37.13353400000051,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,18,train_val,0.7768243574460347,72.14666666666666,98.30888888888887,0.8159587894439697,71.32,97.44,37.04503370000021,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,19,train_val,0.7537590013715956,73.04666666666667,98.45333333333332,0.8204975328445434,71.96,97.62,36.842937900000834,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,20,train_val,0.7366813664118449,73.83777777777777,98.6288888888889,0.7873998094558716,72.22,97.88,37.18738449999364,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,1,train_val,1.698881925201416,37.16,86.88222222222223,1.4580172988891602,47.38,92.0,37.0371473999985,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,2,train_val,1.4387575440300835,47.75333333333333,92.28222222222222,1.3523754601478577,51.22,92.9,40.236248900000646,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,3,train_val,1.335300708325704,51.504444444444445,93.73777777777778,1.2720431221961974,54.78,94.16,37.53092689999903,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,4,train_val,1.263452349397871,54.37777777777778,94.59777777777778,1.225300822544098,55.88,94.54,37.31186310000339,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,5,train_val,1.2115099612977769,56.34888888888889,95.16444444444444,1.1613984374046329,57.72,95.28,37.291477199993096,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,6,train_val,1.174652939913008,57.99111111111111,95.44888888888887,1.141424139213562,58.58,95.68,37.341163800003415,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,7,train_val,1.132251781124539,59.19555555555556,95.97111111111111,1.1050697830200196,60.14,96.16,38.65152769999986,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,8,train_val,1.10127633450826,60.47111111111112,96.21555555555555,1.095278944969177,61.38,96.32,39.38842480000312,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,9,train_val,1.0667599593162536,61.62888888888889,96.37555555555556,1.0633372413635254,62.3,96.3,37.53258679999999,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,10,train_val,1.0387478026919894,63.01777777777778,96.67333333333332,1.0215600776195526,63.76,96.56,37.29017819999717,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,11,train_val,1.0149604161792332,63.626666666666665,96.83555555555556,1.0296398061275482,62.82,96.62,37.473433099999966,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,12,train_val,0.99995829855601,64.11777777777777,96.92888888888888,0.9945419926643372,64.8,96.54,36.9938239999974,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,13,train_val,0.9724740417692396,65.06888888888889,97.16888888888889,0.9678786986827852,65.72,96.76,37.44449529999838,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,14,train_val,0.9524244463178848,65.9088888888889,97.45555555555556,0.9682059024333954,66.3,96.66,37.525123899999016,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,15,train_val,0.9279459056854248,66.73555555555555,97.54222222222222,0.9270677941799164,67.3,97.36,37.40371329999471,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,16,train_val,0.9033981685744392,67.88,97.5111111111111,0.9416614747047424,66.72,97.2,36.96842280000419,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,17,train_val,0.887609506061342,68.37333333333333,97.67333333333332,0.9180932864665984,67.64,97.32,36.9772942999989,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,18,train_val,0.8701683208147685,68.91333333333333,97.81333333333332,0.9152365309715272,68.08,97.2,37.03212740000163,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,19,train_val,0.8500632137722439,69.87555555555555,98.06666666666666,0.9330735434055328,67.44,97.12,37.03870929999539,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed123,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,123,20,train_val,0.8388427169799805,69.93555555555555,98.01555555555557,0.8824268911361695,69.16,97.32,37.11589980000281,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,1,train_val,1.6977980692545571,37.43111111111112,86.85333333333334,1.6027266494750976,42.88,89.74,37.177850499996566,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,2,train_val,1.4488183703422546,47.02444444444444,92.34,1.3972401594161987,48.66,92.62,37.34207040000183,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,3,train_val,1.341160637389289,51.45333333333333,93.75555555555556,1.3024657547950744,53.46,94.26,37.21339640000224,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,4,train_val,1.2794475231806437,53.69555555555556,94.43777777777778,1.2334396036148072,55.08,94.98,37.19347410000046,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,5,train_val,1.2251543188942804,56.32,94.9,1.1790073442459106,57.52,95.5,37.19343099999969,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,6,train_val,1.1864399289872911,57.53777777777778,95.22666666666667,1.1742191411972045,57.6,95.7,36.853752499999246,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,7,train_val,1.145390089140998,58.70444444444445,95.84444444444443,1.0952935368537904,60.26,96.08,37.29148310000164,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,8,train_val,1.117952329074012,59.80222222222222,95.92888888888888,1.082956722831726,60.68,96.46,37.19133779999538,5489482
